,REGN_GKO,DATE,MAX_NORM,CAP_TO_NA,RES_TO_NA,NA,BI_TO_NA,NI_TO_NA,L_NORM,I_NORM,IS_SZKO,REGISTERED_MSC
315,558,2021-07-01,,,,,,,,,,0.0
316,558,2021-10-01,,,,,,,,,,0.0
317,558,2023-07-01,,,,,,,,,,0.0
318,558,2023-10-01,,,,,,,,,,0.0
319,558,2024-01-01,,,,,,,,,,0.0
320,646,2017-10-01,221.321,-0.0022006266523058845,-0.009378011512674764,-7761880.0,,,167.379,0.594,,0.0
321,646,2018-01-01,197.622,-0.08189184006136734,-0.3364991849650014,-208580.0,,,103.321,0.505,,0.0
322,646,2018-04-01,146.583,-0.40348183493173334,-1.569731185335664,-42334.0,,,143.154,0.472,,0.0
323,646,2018-07-01,282.856,-0.017561644652494112,-0.06910740044271671,-972631.0,,,118.901,0.751,,0.0
324,646,2018-10-01,284.083,-4.469126111983255,-18.16195709052852,-3822.0,,,124.541,0.41,,0.0
325,646,2019-01-01,267.338,-0.27922905904662265,-1.148156019093703,-61172.0,,,112.34,0.538,,0.0
326,646,2019-04-01,230.084,,,,,,105.052,0.439,,0.0
327,646,2019-07-01,228.933,,,,,,95.308,0.344,,0.0
328,646,2019-10-01,267.361,,,,,,111.329,0.404,,0.0
329,646,2020-01-01,212.757,,,,,,131.613,0.58,,0.0
330,646,2020-04-01,195.516,,,,,,139.778,,,0.0
331,646,2020-07-01,183.955,,,,,,129.123,,,0.0
332,646,2020-10-01,163.032,,,,,,118.774,,,0.0
333,646,2021-01-01,147.666,,,,,,101.81,,,0.0
334,646,2021-04-01,121.378,,,,,,118.264,,,0.0
335,646,2021-07-01,214.512,,,,,,94.154,,,0.0
336,646,2021-10-01,274.917,,,,,,66.284,,,0.0
337,646,2023-07-01,,,,,,,64.924,,,0.0
338,646,2023-10-01,,,,,,,72.039,,,0.0
339,646,2024-01-01,,,,,,,84.637,,,0.0
340,705,2017-10-01,88.264,,,,,,209.684,0.825,,0.0
341,705,2018-01-01,102.538,,,,,,121.972,0.665,,0.0
342,705,2018-04-01,58.826,,,,,,231.06,0.283,,0.0
343,705,2018-07-01,94.548,1.0025179521035883,0.5881488658842711,2458347.0,,,230.884,0.396,,0.0
344,705,2018-10-01,90.014,,,,,,203.433,0.369,,0.0
345,705,2019-01-01,88.983,1.024867794621666,0.4936645138690746,2632079.0,0.0,,223.503,0.66,,0.0
346,705,2019-04-01,91.539,,,,,,158.421,0.65,,0.0
347,705,2019-07-01,78.721,,,,,,131.772,1.33,,0.0
348,705,2019-10-01,187.256,,,,,,199.091,1.132,,0.0
349,705,2020-01-01,176.907,,,,,,90.123,1.142,,0.0
350,705,2020-04-01,200.337,,,,,,123.486,,,0.0
351,705,2020-07-01,173.307,,,,,,171.285,,,0.0
352,705,2020-10-01,202.503,,,,,,170.224,,,0.0
353,705,2021-01-01,194.295,,,,,,224.105,,,0.0
354,705,2021-04-01,172.386,,,,,,156.242,,,0.0
355,705,2021-07-01,167.168,,,,,,153.098,,,0.0
356,705,2021-10-01,173.524,1.0571874866467574,0.1014276693428543,9478035.0,-0.7385924403106762,-0.05776566556253485,112.012,,,0.0
357,705,2023-07-01,,1.0000954085624687,0.06435196941263421,6781362.0,-0.9431180638933595,-0.1940130905856375,213.984,,,0.0
358,705,2023-10-01,,,,,,,198.145,,,0.0
359,705,2024-01-01,,1.0049752960742375,0.037497226953474065,11706439.0,-0.2833063923196456,0.15972500262462394,234.106,,,0.0
360,842,2017-10-01,251.165,1.0327066701004377,0.8556099235985921,11649.0,,,109.483,0.733,,0.0
361,842,2018-01-01,170.69,1.2021584890576595,1.0742480263815328,10007.0,,,111.126,0.816,,0.0
362,842,2018-04-01,200.741,,,,,,111.571,0.699,,0.0
363,842,2018-07-01,217.508,1.0115193811485748,0.8534432018834609,11893.0,,,93.538,0.71,,0.0
364,842,2018-10-01,209.908,-0.004438713105272771,-0.003766449158655398,-2710245.0,,,91.17,0.841,,0.0
365,842,2019-01-01,0.0,,,,,,123.377,0.0,,0.0
366,842,2019-04-01,,,,,,,118.236,,,0.0
367,842,2019-07-01,,,,,,,71.549,,,0.0
368,842,2019-10-01,,,,,,,85.106,,,0.0
369,842,2020-01-01,,,,,,,130.167,,,0.0
370,842,2020-04-01,,,,,,,134.712,,,0.0
371,842,2020-07-01,,,,,,,79.614,,,0.0
372,842,2020-10-01,,,,,,,96.261,,,0.0
373,842,2021-01-01,,,,,,,135.822,,,0.0
374,842,2021-04-01,,,,,,,147.597,,,0.0
375,842,2021-07-01,,,,,,,87.585,,,0.0
376,842,2021-10-01,,,,,,,98.651,,,0.0
377,842,2023-07-01,,,,,,,123.14,,,0.0
378,842,2023-10-01,,,,,,,102.886,,,0.0
379,842,2024-01-01,,,,,,,104.745,,,0.0
380,843,2017-10-01,122.811,,,,,,196.804,0.499,,0.0
381,843,2018-01-01,106.922,,,,,,248.119,0.462,,0.0
382,843,2018-04-01,156.786,1.6607929515418502,16.687981828193834,14528.0,0.0,,166.914,0.451,,0.0
383,843,2018-07-01,157.793,-0.056994243411339796,-0.6112849924765142,-423341.0,-0.0,,170.606,0.739,,0.0
384,843,2018-10-01,192.904,-0.837574200715104,-9.469573367584267,-28807.0,-0.0,,220.675,0.855,,0.0
385,843,2019-01-01,164.813,-0.7540942617827229,-8.658426053256656,-31996.0,-0.0,,305.365,1.006,,0.0
386,843,2019-04-01,161.375,-0.0016494214890740995,-0.20457599189769218,-1236191.0,-5.90523632674886e-05,-5.90523632674886e-05,354.805,0.876,,0.0
387,843,2019-07-01,137.032,-6.32858242584337e-05,-0.008011924693778162,-29674892.0,-2.392595059823638e-06,-2.392595059823638e-06,368.631,0.742,,0.0
388,843,2019-10-01,75.073,,,,,,320.581,0.573,,0.0
389,843,2020-01-01,61.074,,,,,,598.998,0.616,,0.0
390,843,2020-04-01,58.663,,,,,,1170.529,,,0.0
391,843,2020-07-01,57.566,,,,,,211.31,,,0.0
392,843,2020-10-01,57.669,,,,,,138.15,,,0.0
393,843,2021-01-01,52.119,,,,,,119.13,,,0.0
394,843,2021-04-01,46.986,,,,,,166.404,,,0.0
395,843,2021-07-01,43.436,,,,,,166.663,,,0.0
396,843,2021-10-01,49.042,,,,,,132.519,,,0.0
397,843,2023-07-01,,,,,,,106.712,,,0.0
398,843,2023-10-01,,,,,,,83.827,,,0.0
399,843,2024-01-01,,,,,,,98.024,,,0.0
400,912,2017-10-01,484.238,1.0009902104231643,2.095223319355816,6522856.0,,,75.335,0.352,,
401,912,2018-01-01,495.062,1.0295482905607283,1.7377452524034718,8669334.0,,,91.117,0.368,,
402,912,2018-04-01,471.796,1.0001586385070245,1.3034117524080318,12493814.0,,,95.444,0.361,,
403,912,2018-07-01,488.992,1.0,1.1982563075296884,12788723.0,,,109.118,0.347,,
404,912,2018-10-01,512.487,1.081121715582069,1.078842808712036,11860511.0,,,61.488,0.367,,
405,912,2019-01-01,569.547,1.0356931274844507,0.9894069600417442,12403144.0,,,76.206,0.42,,
406,912,2019-04-01,0.0,,,,,,199.627,0.0,,
407,912,2019-07-01,0.0,,,,,,383.214,0.0,,
408,912,2019-10-01,184.857,,,,,,762.527,0.4,,
409,912,2020-01-01,263.289,,,,,,501.185,0.505,,
410,912,2020-04-01,322.011,,,,,,301.931,,,
411,912,2020-07-01,298.23,,,,,,138.73,,,
412,912,2020-10-01,857.451,,,,,,148.836,,,
413,912,2021-01-01,1030.198,,,,,,92.454,,,
414,912,2021-04-01,654.718,,,,,,128.53,,,
415,912,2021-07-01,273.59,,,,,,82.975,,,
416,912,2021-10-01,841.806,,,,,,215.4,,,
417,912,2023-07-01,,,,,,,,,,
418,912,2023-10-01,,,,,,,,,,
419,912,2024-01-01,,,,,,,,,,
420,918,2017-10-01,103.478,-0.0,-4.817629931748258,-254499.0,-0.0,,387.389,2.194,,
421,918,2018-01-01,104.85,-0.0,-66.93448856537563,-18409.0,-0.0,,522.281,2.195,,
422,918,2018-04-01,96.085,-0.0,-32.701793664273396,-38859.0,-0.0,,329.465,2.258,,
423,918,2018-07-01,104.36,,inf,0.0,,,345.406,2.284,,
424,918,2018-10-01,91.821,-0.0,-190.46215486455884,-11481.0,-0.0,,353.872,2.232,,
425,918,2019-01-01,113.583,-0.0,-95.94092586085735,-22768.0,-0.0,,560.86,1.986,,
426,918,2019-04-01,130.524,-0.0,-7.622441197892122,-116705.0,-0.1584165202861917,-0.1584165202861917,356.1,1.914,,
427,918,2019-07-01,237.156,-0.0,-408.59825750242015,-2066.0,-2.4424007744433687,-2.4424007744433687,207.683,1.902,,
428,918,2019-10-01,221.048,,,,,,327.786,2.179,,
429,918,2020-01-01,163.352,-0.0,-5.26617246132639,-163225.0,-0.016026956654924183,-0.016026956654924183,435.447,2.339,,
430,918,2020-04-01,144.028,-0.0,-1.3548783656380143,-673535.0,-0.0038765617228503344,-0.0038765617228503344,273.126,,,
431,918,2020-07-01,138.385,-0.0,-67.71687708605427,-13782.0,-0.20178493687418372,-0.20178493687418372,231.194,,,
432,918,2020-10-01,121.652,,,,,,190.807,,,
433,918,2021-01-01,36.853,,,,,,206.0,,,
434,918,2021-04-01,10.634,-0.0,-62.771552416118155,-6229.0,-0.4270348370524964,-0.4270348370524964,81.021,,,
435,918,2021-07-01,9.938,,,,,,64.73,,,
436,918,2021-10-01,26.982,,,,,,1185.537,,,
437,918,2023-07-01,,,,,,,,,,
438,918,2023-10-01,,,,,,,,,,
439,918,2024-01-01,,,,,,,,,,
440,963,2017-10-01,242.712,1.3267547251523495,183.6871036594797,64654.0,,,100.386,0.846,0.0,0.0
441,963,2018-01-01,228.935,1.6449522005505075,62.239281380412585,337870.0,,,88.87,0.74,0.0,0.0
442,963,2018-04-01,169.909,-0.40422039313629726,-24.884348660271733,-1374943.0,,,117.213,0.595,0.0,0.0
443,963,2018-07-01,300.216,1.0456341079337732,5.267651856943448,6955543.0,0.0,,90.143,0.753,0.0,0.0
444,963,2018-10-01,243.942,1.0084408416604538,4.97437395635127,7212077.0,0.0,,98.054,0.642,0.0,0.0
445,963,2019-01-01,239.882,1.0652088360324998,4.152317353144715,6827725.0,0.0,,84.943,0.826,0.0,0.0
446,963,2019-04-01,246.413,,,,,,92.959,0.627,0.0,0.0
447,963,2019-07-01,220.964,-0.0,-6.902000292986825,-1139983.0,-6.391010216819023,-0.0,113.278,0.45,0.0,0.0
448,963,2019-10-01,205.99,-0.0,-18880.618303571428,-448.0,-16262.595982142857,-0.0,159.242,0.44,0.0,0.0
449,963,2020-01-01,176.336,,,,,,139.471,0.264,0.0,0.0
450,963,2020-04-01,116.055,-0.0,-192.0891985581981,-57983.0,-126.73305968990911,-1.0816963592777193,90.083,,0.0,0.0
451,963,2020-07-01,202.778,-0.0,-262.1556725173317,-43129.0,-171.5988545989937,-2.6720767928771822,79.147,,0.0,0.0
452,963,2020-10-01,191.539,-0.0,-6120.754114713217,-2005.0,-3686.4543640897755,-52.717206982543644,80.478,,0.0,0.0
453,963,2021-01-01,150.072,,,,,,163.601,,1.0,0.0
454,963,2021-04-01,172.454,-0.0,-93715.44871794872,-156.0,-47990.51282051282,-1287.673076923077,160.327,,1.0,0.0
455,963,2021-07-01,172.016,1.017210392872273,0.09680466902772515,192963172.0,0.9112553301103488,0.20639922938248548,167.703,,1.0,0.0
456,963,2021-10-01,180.13,,,,,,131.406,,0.0,0.0
457,963,2023-07-01,,,,,,,126.491,,1.0,0.0
458,963,2023-10-01,,,,,,,90.793,,1.0,0.0
459,963,2024-01-01,,,,,,,122.529,,1.0,0.0
460,1000,2017-10-01,325.058,,,,,,268.679,0.019,1.0,0.0
461,1000,2018-01-01,363.661,,,,,,144.721,0.019,1.0,0.0
462,1000,2018-04-01,234.751,1.1198697418415724,18.115679630417524,13791996.0,0.0,,142.871,0.228,1.0,0.0
463,1000,2018-07-01,237.186,1.030216036912088,13.78497043324053,20356475.0,0.0,,168.002,0.282,1.0,0.0
464,1000,2018-10-01,264.35,1.0616307690500961,16.526639467431647,18733370.0,0.0,,141.247,0.29,0.0,0.0
465,1000,2019-01-01,215.492,1.0248274203770875,15.497282737932919,19197081.0,0.0,,134.675,0.307,1.0,0.0
466,1000,2019-04-01,215.191,,,,,,171.187,0.302,1.0,0.0
467,1000,2019-07-01,238.361,1.0657779699050913,76.82630948795912,1647056.0,19.66843082445284,0.10172331723997241,220.815,0.3,1.0,0.0
468,1000,2019-10-01,235.67,1.0027227400561258,76.82809380950506,1651645.0,19.675818350795723,0.04896088445156193,143.665,0.306,0.0,0.0
469,1000,2020-01-01,217.267,1.0015834466092735,77.96709802144692,1655250.0,19.649098927654432,0.06080471227911192,160.253,0.326,1.0,0.0
470,1000,2020-04-01,219.216,,,,,,76.283,,1.0,0.0
471,1000,2020-07-01,212.595,1.002947977099424,79.28307947368621,1832443.0,17.298236288932316,0.16766797111833764,75.505,,1.0,0.0
472,1000,2020-10-01,229.354,1.072412742706234,104.09430423986271,1470708.0,21.78157866823326,0.4073235475702859,69.244,,0.0,0.0
473,1000,2021-01-01,240.43,1.006214575537978,107.89822357999547,1520136.0,22.759587300083677,0.3949936058352674,57.855,,1.0,0.0
474,1000,2021-04-01,240.458,1.1951523938392767,73.48834428699786,2419586.0,14.024833587233518,0.29311626038504107,85.445,,1.0,0.0
475,1000,2021-07-01,241.063,1.0000442918053154,0.11433060517920751,1625041009.0,0.25246102204673654,0.08572230191638197,72.323,,1.0,0.0
476,1000,2021-10-01,258.058,1.000055976901995,0.12301809996028173,1667169791.0,0.2821536573775406,0.1370113531525716,77.291,,0.0,0.0
477,1000,2023-07-01,,1.001566684610853,0.0363372335511891,1502707682.0,0.057817554964758607,0.14617508756436903,83.869,,1.0,0.0
478,1000,2023-10-01,,1.034078495152903,0.03681330333758751,1501006185.0,0.38344849258565844,0.20361863931959748,72.05,,1.0,0.0
479,1000,2024-01-01,,,,,,,110.063,,1.0,0.0
480,1067,2017-10-01,372.546,,,,,,239.778,0.129,,1.0
481,1067,2018-01-01,413.627,,,,,,172.896,0.121,,1.0
482,1067,2018-04-01,349.497,,,,,,137.454,0.102,,1.0
483,1067,2018-07-01,430.507,,,,,,78.84,0.117,,1.0
484,1067,2018-10-01,395.114,,,,,,172.6,0.135,,1.0
485,1067,2019-01-01,439.566,,,,,,143.515,0.259,,1.0
486,1067,2019-04-01,490.966,,,,,,116.871,0.255,,1.0
487,1067,2019-07-01,419.844,,,,,,101.087,0.177,,1.0
488,1067,2019-10-01,387.562,,,,,,288.239,0.15,,1.0
489,1067,2020-01-01,386.514,,,,,,158.495,0.129,,1.0
490,1067,2020-04-01,283.613,,,,,,57.064,,,1.0
491,1067,2020-07-01,200.856,,,,,,92.196,,,1.0
492,1067,2020-10-01,195.703,,,,,,156.531,,,1.0
493,1067,2021-01-01,216.72,,,,,,153.588,,,1.0
494,1067,2021-04-01,204.856,0.9972175848636616,-165.26099053978854,-3594.0,-567.5022259321091,,114.006,,,1.0
495,1067,2021-07-01,238.022,1.2277051606254146,0.16496234978469854,3267976.0,0.35509195905967483,0.06399649201830124,69.327,,,1.0
496,1067,2021-10-01,192.487,1.1491659655541218,0.15152079995458656,3540801.0,0.3431169952787519,0.07456448413791117,109.432,,,1.0
497,1067,2023-07-01,,,,,,,91.971,,,1.0
498,1067,2023-10-01,,,,,,,125.573,,,1.0
499,1067,2024-01-01,,,,,,,111.379,,,1.0
500,1280,2017-10-01,251.886,-0.05304811409993847,-0.04989174557109664,-1742192.0,,,265.068,2.84,,0.0
501,1280,2018-01-01,160.225,,,,,,436.587,1.756,,0.0
502,1280,2018-04-01,155.168,,,,,,446.018,0.866,,0.0
503,1280,2018-07-01,192.198,,,,,,474.92,0.922,,0.0
504,1280,2018-10-01,157.899,,,,,,807.735,1.019,,0.0
505,1280,2019-01-01,0.0,,,,,,339.331,0.0,,0.0
506,1280,2019-04-01,,,,,,,515.068,,,0.0
507,1280,2019-07-01,,,,,,,299.374,,,0.0
508,1280,2019-10-01,,,,,,,378.388,,,0.0
509,1280,2020-01-01,,,,,,,,,,0.0
510,1280,2020-04-01,,,,,,,,,,0.0
511,1280,2020-07-01,,,,,,,,,,0.0
512,1280,2020-10-01,,,,,,,,,,0.0
513,1280,2021-01-01,,,,,,,,,,0.0
514,1280,2021-04-01,,,,,,,,,,0.0
515,1280,2021-07-01,,,,,,,,,,0.0
516,1280,2021-10-01,,,,,,,,,,0.0
517,1280,2023-07-01,,,,,,,,,,0.0
518,1280,2023-10-01,,,,,,,,,,0.0
519,1280,2024-01-01,,,,,,,,,,0.0
520,1326,2017-10-01,373.665,-0.0,-526.9137838411854,-160086.0,-0.0,,147.109,0.07,1.0,1.0
521,1326,2018-01-01,297.084,-0.0,-124.03647612842394,-755124.0,-0.0,,148.513,0.082,1.0,1.0
522,1326,2018-04-01,253.565,-0.0,-10019.216093559085,-11458.0,-0.0,,151.045,0.137,1.0,1.0
523,1326,2018-07-01,229.206,,,,,,137.143,0.045,1.0,1.0
524,1326,2018-10-01,218.22,,,,,,87.689,0.052,0.0,1.0
525,1326,2019-01-01,234.622,-0.0,-9162.360394378016,-14301.0,-0.0,,129.165,0.059,1.0,1.0
526,1326,2019-04-01,262.112,,,,,,143.174,0.063,1.0,1.0
527,1326,2019-07-01,248.587,,,,,,199.593,0.057,1.0,1.0
528,1326,2019-10-01,238.451,1.0008210810335125,11.315520772865733,2477222.0,0.0,0.0,247.692,0.061,0.0,1.0
529,1326,2020-01-01,207.916,,,,,,158.54,0.101,1.0,1.0
530,1326,2020-04-01,98.372,1.9181559362365996,28.56912861542446,988404.0,0.0,0.0,121.573,,1.0,1.0
531,1326,2020-07-01,147.479,1.0036540835688912,13.440830381790832,2298798.0,0.0,0.0,122.857,,1.0,1.0
532,1326,2020-10-01,133.239,1.277255926547341,19.575680260526624,1615190.0,0.0,0.0,109.915,,0.0,1.0
533,1326,2021-01-01,162.394,14.201521064745322,233.03698589012308,149895.0,0.0,0.0,101.123,,1.0,1.0
534,1326,2021-04-01,164.159,1.1949992011908597,20.57205283805476,1971685.0,0.0,0.0,103.708,,1.0,1.0
535,1326,2021-07-01,128.046,1.0001676916471647,0.06502593868094647,647181907.0,0.8768735711890042,0.11106702029604175,105.992,,1.0,1.0
536,1326,2021-10-01,119.19,1.0006449976661542,0.06459489047461099,678746642.0,0.8826134656589579,0.15237935423922142,127.334,,0.0,1.0
537,1326,2023-07-01,,,,,,,75.678,,1.0,1.0
538,1326,2023-10-01,,1.0011425618079233,0.019688825764792136,620537108.0,0.8969638976046538,0.139840895703533,85.5,,1.0,1.0
539,1326,2024-01-01,,1.0000088266403508,0.01819790347660362,671376624.0,0.8851154743213103,0.1769637961061927,97.438,,1.0,1.0
540,1354,2017-10-01,47.562,,,,,,89.823,0.226,,0.0
541,1354,2018-01-01,56.596,1.0031190234761067,13.095958104968616,77909.0,0.0,,118.853,0.231,,0.0
542,1354,2018-04-01,47.67,-22.290929834569308,-340.42270393610954,-3506.0,-0.0,,166.504,0.189,,0.0
543,1354,2018-07-01,55.764,1.0451341990184146,16.619642403412815,74777.0,0.0,,124.028,0.163,,0.0
544,1354,2018-10-01,58.915,,,,,,113.83,0.165,,0.0
545,1354,2019-01-01,75.863,1.0024566136409878,31.078272533401655,132703.0,0.0,,97.473,0.13,,0.0
546,1354,2019-04-01,68.232,-1.1903630011257714e-08,-0.004769034616820257,-1260119811.0,-0.0002155564872711933,-0.0,125.157,0.133,,0.0
547,1354,2019-07-01,60.721,,,,,,128.953,0.126,,0.0
548,1354,2019-10-01,62.056,-0.0,-0.4904774114339064,-12882159.0,-0.031383481604286986,-0.0,122.335,0.187,,0.0
549,1354,2020-01-01,89.696,,,,,,95.605,0.199,,0.0
550,1354,2020-04-01,78.507,-0.0,-0.025446837490828513,-246087397.0,-0.0016432129598250007,-0.0,125.74,,,0.0
551,1354,2020-07-01,93.856,,,,,,132.269,,,0.0
552,1354,2020-10-01,96.151,,,,,,135.509,,,0.0
553,1354,2021-01-01,89.093,-0.0,-0.0012778660270897032,-5576676153.0,-0.00012411999209020592,-0.0,141.224,,,0.0
554,1354,2021-04-01,65.456,-0.0,-0.022401435970778868,-298813880.0,-0.00231641515447676,-0.0,157.687,,,0.0
555,1354,2021-07-01,88.448,-0.12373614098051226,-0.014414281177467583,-506487761.0,-0.03078008828726663,-0.00753358381743799,163.124,,,0.0
556,1354,2021-10-01,85.482,2.7533719882239813,0.29147454651157145,23881756.0,0.7720714506923193,0.2888557692323797,220.638,,,0.0
557,1354,2023-07-01,,,,,,,197.857,,,0.0
558,1354,2023-10-01,,,,,,,231.249,,,0.0
559,1354,2024-01-01,,,,,,,170.571,,,0.0
560,1376,2017-10-01,118.102,,,,,,242.077,0.953,,0.0
561,1376,2018-01-01,106.292,,,,,,351.527,0.855,,0.0
562,1376,2018-04-01,84.778,-0.0,-0.0,-9946566.0,-0.0,,292.524,0.77,,0.0
563,1376,2018-07-01,103.045,-0.0,-0.0,-129510110.0,-0.0,,344.886,0.992,,0.0
564,1376,2018-10-01,108.627,-0.0,-0.0,-1541225.0,-0.0,,303.493,0.952,,0.0
565,1376,2019-01-01,56.062,-0.0,-0.0,-33156738.0,-0.0,,315.068,0.981,,0.0
566,1376,2019-04-01,109.255,,,,,,321.814,0.817,,0.0
567,1376,2019-07-01,129.993,,,,,,338.926,0.872,,0.0
568,1376,2019-10-01,135.053,,,,,,269.315,0.746,,0.0
569,1376,2020-01-01,182.467,,,,,,258.068,0.74,,0.0
570,1376,2020-04-01,185.862,,,,,,263.611,,,0.0
571,1376,2020-07-01,204.084,,,,,,245.111,,,0.0
572,1376,2020-10-01,192.364,,,,,,226.809,,,0.0
573,1376,2021-01-01,151.299,,,,,,215.342,,,0.0
574,1376,2021-04-01,165.667,,,,,,369.127,,,0.0
575,1376,2021-07-01,154.204,,,,,,262.1,,,0.0
576,1376,2021-10-01,153.254,,,,,,368.363,,,0.0
577,1376,2023-07-01,,,,,,,343.698,,,0.0
578,1376,2023-10-01,,,,,,,310.929,,,0.0
579,1376,2024-01-01,,,,,,,296.8,,,0.0
580,1439,2017-10-01,152.14,-0.0007034000055654036,-0.2996794867320499,-32234859.0,-0.0,,269.303,0.266,,
581,1439,2018-01-01,124.892,-0.0003106148154088511,-0.12252074950530269,-72997162.0,-0.0,,699.202,0.221,,
582,1439,2018-04-01,124.072,-0.001806383479103822,-0.5968355067720659,-12552152.0,-0.0,,1236.805,0.17,,
583,1439,2018-07-01,151.092,-1.1593728557175586e-05,-0.0030193261861178908,-1955712512.0,-0.0,,942.671,0.153,,
584,1439,2018-10-01,139.364,,,,,,843.481,0.129,,
585,1439,2019-01-01,110.29,-0.009506890336170921,-2.06383293633939,-2385007.0,-0.0,,417.257,0.29,,
586,1439,2019-04-01,88.378,-0.0,-0.0013094051084991684,-2174857866.0,-2.7107978374895788e-05,-1.6682469492468432e-05,542.4,0.295,,
587,1439,2019-07-01,82.223,-0.0,-0.0073874198285500195,-289144390.0,-0.0001612031967834479,-8.278562831532025e-05,244.454,0.258,,
588,1439,2019-10-01,92.3,-0.0,-0.04454816091226097,-46692253.0,-0.0008411245437224886,-0.00035551936206633676,192.819,0.222,,
589,1439,2020-01-01,79.149,-0.0,-0.023878687385431713,-93454090.0,-0.00029970865908597475,-5.708685409060213e-05,164.705,0.745,,
590,1439,2020-04-01,70.743,-0.0,-0.01627978048906848,-125869449.0,-0.0002151991624274132,-3.506013599852971e-05,164.142,,,
591,1439,2020-07-01,67.984,-0.0,-0.001842088133025168,-1037752736.0,-2.5406822921640557e-05,-3.557687560748575e-06,169.045,,,
592,1439,2020-10-01,57.155,-0.0,-0.003785659101227301,-455362185.0,-5.776500743029419e-05,-7.9716764359781e-06,122.679,,,
593,1439,2021-01-01,5.781,-0.0,-0.003609267639647732,-287988064.0,-8.99655341271366e-05,-1.1233104438661736e-05,105.6,,,
594,1439,2021-04-01,0.0,-0.0,-0.0020774802629694097,-241712525.0,-9.476132856582422e-05,-9.556807203102114e-07,121.266,,,
595,1439,2021-07-01,,,,,,,,,,
596,1439,2021-10-01,,,,,,,,,,
597,1439,2023-07-01,,,,,,,,,,
598,1439,2023-10-01,,,,,,,,,,
599,1439,2024-01-01,,,,,,,,,,
600,1481,2017-10-01,112.784,,,,,,316.181,0.421,1.0,1.0
601,1481,2018-01-01,109.698,0.00041772907108447244,-1.732104818397444,-443426165.0,-0.0,,264.895,0.383,1.0,1.0
602,1481,2018-04-01,109.359,,,,,,237.06,0.35,1.0,1.0
603,1481,2018-07-01,127.301,0.08120337772434222,-31.34298319386273,-26053399.0,-0.0,,269.238,0.35,1.0,1.0
604,1481,2018-10-01,102.451,0.518259563339114,-147.5130507772567,-5084678.0,-0.0,,238.291,0.357,0.0,1.0
605,1481,2019-01-01,112.952,0.019305675114344396,-5.447955104186206,-133590718.0,-0.0,,232.77,0.34,1.0,1.0
606,1481,2019-04-01,108.149,,,,,,246.677,0.342,1.0,1.0
607,1481,2019-07-01,112.103,-0.016322122495882354,-1.77371947487422,-334764673.0,-0.01079480091974938,-0.015841853778878274,250.503,0.363,1.0,1.0
608,1481,2019-10-01,97.432,-0.07672613882294317,-9.874846464671327,-63948637.0,-0.06535665490415378,-0.08035642729961547,289.308,0.345,0.0,1.0
609,1481,2020-01-01,83.983,-0.6351216089964231,-83.20168780902272,-7859657.0,-0.4760538532406694,-0.5266726016160757,229.989,0.453,1.0,1.0
610,1481,2020-04-01,107.194,-0.04537636506606225,-6.206125578081385,-109925266.0,-0.03168825627403986,-0.0419084362279369,163.481,,1.0,1.0
611,1481,2020-07-01,61.265,-0.07703332423641578,-12.453219858254311,-57151227.0,-0.08571161560538323,-0.12209722111478026,173.889,,1.0,1.0
612,1481,2020-10-01,92.865,-0.052514356625864594,-8.870694732303635,-84953283.0,-0.10272119795535153,-0.11409269492269063,146.961,,0.0,1.0
613,1481,2021-01-01,96.479,,,,,,127.589,,1.0,1.0
614,1481,2021-04-01,93.73,,,,,,129.778,,1.0,1.0
615,1481,2021-07-01,86.377,,,,,,115.032,,1.0,1.0
616,1481,2021-10-01,86.052,1.018045930644518,0.1560419350717427,5440453027.0,0.9546440596444102,0.18655352099596392,139.036,,0.0,1.0
617,1481,2023-07-01,,,,,,,92.014,,1.0,1.0
618,1481,2023-10-01,,,,,,,92.34,,1.0,1.0
619,1481,2024-01-01,,1.0014016868087154,0.01214457026755625,7007730214.0,0.9990337600345298,0.26680597510228293,107.201,,1.0,1.0
620,1573,2017-10-01,475.887,,,,,,76.344,0.377,,1.0
621,1573,2018-01-01,374.348,,,,,,102.025,0.438,,1.0
622,1573,2018-04-01,390.475,,,,,,88.582,0.813,,1.0
623,1573,2018-07-01,437.651,,,,,,115.85,1.041,,1.0
624,1573,2018-10-01,489.935,,,,,,122.986,0.692,,1.0
625,1573,2019-01-01,428.306,,,,,,126.115,0.565,,1.0
626,1573,2019-04-01,340.501,,,,,,107.847,0.417,,1.0
627,1573,2019-07-01,346.687,,,,,,106.275,0.2,,1.0
628,1573,2019-10-01,466.722,,,,,,114.647,0.247,,1.0
629,1573,2020-01-01,274.905,-0.0,-0.0006409188008898052,-675836002.0,-9.708716287061606e-05,-1.9383400649319063e-06,105.355,0.134,,1.0
630,1573,2020-04-01,325.161,,,,,,101.652,,,1.0
631,1573,2020-07-01,395.153,,,,,,95.123,,,1.0
632,1573,2020-10-01,445.166,,,,,,97.346,,,1.0
633,1573,2021-01-01,406.471,,,,,,79.598,,,1.0
634,1573,2021-04-01,434.526,,,,,,79.711,,,1.0
635,1573,2021-07-01,475.669,-0.04827047025652746,-0.010051196764050441,-53822347.0,-0.009378502204669745,-0.0024550583050568196,60.767,,,1.0
636,1573,2021-10-01,482.086,1.0298609676643962,0.22723320250992926,2425407.0,0.23232389450512841,0.07733258789143431,80.807,,,1.0
