,REGN_GKO,RAZDEL,STR,20171001,20180101,20180401,20180701,20181001,20190101,20190401,20190701,20191001,20200101,20200401,20200701,20201001,20210101,20210401,20210701,20211001,20230701,20231001,20240101
47,1,I,26.1,0.0,28647418.0,8172184.0,11026823.0,15169562.0,21033702.0,,,,,,,,,,,,,,
48,1,I,26.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
49,1,I,27,,,,,,,2177587.0,5696045.0,9610164.0,12981977.0,4528400.0,1936134.0,7144605.0,10436606.0,4663485.0,11021006.0,17733694.0,10737955.0,34097384.0,43600182.0
50,1,I,27.1,,,,,,,2177587.0,5696045.0,9610164.0,12981977.0,4528400.0,1936134.0,7144605.0,10436606.0,4663485.0,11021005.0,17733694.0,10737955.0,34097384.0,43600182.0
51,1,I,27.2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1,I,3,23327066.0,33053740.0,8659462.0,18084477.0,28446011.0,37716460.0,8885733.0,17346950.0,25773393.0,34666112.0,8829630.0,17116221.0,27422408.0,37433939.0,9473122.0,19829043.0,29064917.0,32970708.0,52583521.0,74305922.0
53,1,II,3,-1.0,622856.0,116370.0,-2.0,-2.0,1215297.0,0.0,0.0,0.0,517917.0,0.0,-18683.0,-18708.0,100377.0,0.0,141148.0,141148.0,-168596.0,-168598.0,-55138.0
54,1,II,3.1,-1.0,622856.0,-2.0,-2.0,-2.0,1215297.0,0.0,0.0,0.0,517917.0,0.0,-18683.0,-18708.0,100377.0,0.0,141148.0,141148.0,-168596.0,-168598.0,-55138.0
55,1,II,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1,II,3.3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1,II,3.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1,II,3.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
59,1,II,3.6,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
60,1,I,4,5309691.0,7698602.0,-458845.0,-5145004.0,-5140389.0,-6295657.0,-2481559.0,-2431347.0,-4663202.0,-8257006.0,-4482538.0,-10390497.0,-15426688.0,-18580866.0,-1268852.0,770140.0,2552394.0,-5092187.0,-1685362.0,-13138998.0
61,1,II,4,0.0,0.0,0.0,0.0,0.0,244571.0,0.0,0.0,0.0,105355.0,0.0,1393.0,-2344.0,21468.0,0.0,0.0,28230.0,-1.0,-33719.0,-22183.0
62,1,I,5,28636757.0,40752342.0,8200617.0,12939473.0,23305622.0,31420803.0,6404174.0,14915603.0,21110191.0,26409106.0,4347092.0,6725724.0,11995720.0,18853073.0,8204270.0,20599183.0,31617311.0,27878521.0,50898159.0,61166924.0
63,1,II,5,-1.0,622856.0,116370.0,-2.0,-2.0,970726.0,0.0,0.0,0.0,412562.0,0.0,-20076.0,-16364.0,78909.0,0.0,141148.0,112918.0,-168595.0,-134879.0,-32955.0
64,1,I,6,3928991.0,6025490.0,256406.0,-3420052.0,-4921868.0,-9127083.0,7226269.0,9552006.0,6665918.0,8903933.0,-19429156.0,-13093639.0,-17156446.0,-12089175.0,979907.0,2793345.0,4380057.0,-4160644.0,-7184313.0,-6632163.0
65,1,II,6,2786522.0,2972222.0,-1421287.0,-2283546.0,-2967097.0,-3094562.0,1785800.0,2379518.0,2507825.0,4284949.0,-1001575.0,449729.0,1080038.0,870075.0,-3913764.0,-3040474.0,-3947765.0,1455090.0,-4449173.0,1401788.0
66,1,I,6.1,3928991.0,6025490.0,256406.0,-3420052.0,-4921868.0,-9127083.0,7226269.0,9552006.0,6665918.0,8903933.0,-19429156.0,-13093639.0,-17156446.0,-12089175.0,979907.0,,,,,
67,1,II,6.1,2786522.0,2972222.0,-1421287.0,-2611717.0,-3577396.0,-3986449.0,1785800.0,2379518.0,2507825.0,4284949.0,-1306012.0,143680.0,665900.0,556306.0,-3467640.0,-2703740.0,-2881608.0,,,
68,1,II,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304437.0,306049.0,414138.0,313769.0,-446124.0,-343008.0,-1066157.0,,,
69,1,II,6.3,,,,,,,,,,,,,,,,0.0,0.0,,,
70,1,I,7,9985.0,290557.0,199488.0,275052.0,-236206.0,-266363.0,0.0,0.0,0.0,0.0,-19607.0,0.0,4489.0,4489.0,1712.0,-1712.0,-841.0,0.0,5851.0,-3226.0
71,1,II,7,490346.0,594445.0,0.0,-284195.0,-521842.0,-797108.0,265234.0,543307.0,574432.0,1013732.0,322.0,-300778.0,112112.0,-13028.0,144.0,-570967.0,-613079.0,521475.0,1106788.0,900782.0
72,1,I,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
73,1,I,8,1032290.0,1096825.0,1293269.0,1143412.0,1142582.0,1136194.0,114472.0,468991.0,1340024.0,1340043.0,2008741.0,2323843.0,2323818.0,2323818.0,434117.0,503285.0,497901.0,-558827.0,-607962.0,-607972.0
74,1,II,8,2296176.0,2377777.0,-1421287.0,-1999351.0,-2445255.0,-2297454.0,3698153.0,7532256.0,11543557.0,16665756.0,3526503.0,2666565.0,8096167.0,11398618.0,749577.0,-2469507.0,-3334686.0,933615.0,-5555961.0,501006.0
75,1,I,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
76,1,I,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814.0,0.0,0.0,0.0
77,1,II,9,2296175.0,3000633.0,-1304917.0,-1999353.0,-2445257.0,-1326728.0,,,,,,,,,,8692647.0,14511926.0,11502975.0,28406544.0,44068233.0
78,101,I,1,,,,,,,,,,,,1153019.0,1874112.0,,,,,,,
79,101,II,1,,,,,,,,,,,,78831.0,396963.0,,,,,,,
80,101,I,1.1,,,,,,,,,,,,21099.0,84448.0,,,,,,,
81,101,I,1.2,,,,,,,,,,,,1009753.0,1562914.0,,,,,,,
82,101,I,1.2.1,,,,,,,,,,,,437939.0,524491.0,,,,,,,
83,101,I,1.2.2,,,,,,,,,,,,571814.0,1038423.0,,,,,,,
84,101,I,1.2.3,,,,,,,,,,,,0.0,0.0,,,,,,,
85,101,I,1.3,,,,,,,,,,,,0.0,0.0,,,,,,,
86,101,I,1.4,,,,,,,,,,,,122167.0,226750.0,,,,,,,
87,101,I,1.4.1,,,,,,,,,,,,40240.0,127588.0,,,,,,,
88,101,I,1.4.2,,,,,,,,,,,,81927.0,99162.0,,,,,,,
89,101,I,1.5,,,,,,,,,,,,0.0,0.0,,,,,,,
90,101,I,10,,,,,,,,,,,,-982283.0,-1430991.0,,,,,,,
91,101,I,11,,,,,,,,,,,,1265860.0,1810838.0,,,,,,,
92,101,I,12,,,,,,,,,,,,0.0,0.0,,,,,,,
93,101,I,13,,,,,,,,,,,,693958.0,1166822.0,,,,,,,
94,101,I,14,,,,,,,,,,,,186709.0,304984.0,,,,,,,
95,101,I,15,,,,,,,,,,,,0.0,0.0,,,,,,,
96,101,I,16,,,,,,,,,,,,0.0,0.0,,,,,,,
97,101,I,17,,,,,,,,,,,,-29169.0,6633.0,,,,,,,
98,101,I,18,,,,,,,,,,,,14844.0,-222623.0,,,,,,,
99,101,I,19,,,,,,,,,,,,24577.0,59960.0,,,,,,,
100,101,I,2,,,,,,,,,,,,554962.0,677526.0,,,,,,,
101,101,I,2.1,,,,,,,,,,,,96908.0,121332.0,,,,,,,
102,101,I,2.2,,,,,,,,,,,,458054.0,556192.0,,,,,,,
103,101,I,2.3,,,,,,,,,,,,0.0,2.0,,,,,,,
104,101,I,2.3.1,,,,,,,,,,,,0.0,0.0,,,,,,,
105,101,I,2.3.2,,,,,,,,,,,,0.0,2.0,,,,,,,
106,101,I,2.4,,,,,,,,,,,,0.0,0.0,,,,,,,
107,101,I,20,,,,,,,,,,,,1302636.0,2280863.0,,,,,,,
108,101,I,21,,,,,,,,,,,,1125446.0,1799026.0,,,,,,,
109,101,I,21.1,,,,,,,,,,,,438.0,0.0,,,,,,,
110,101,I,21.2,,,,,,,,,,,,0.0,0.0,,,,,,,
111,101,I,21.3,,,,,,,,,,,,0.0,0.0,,,,,,,
112,101,I,21.4,,,,,,,,,,,,0.0,0.0,,,,,,,
113,101,I,21.5,,,,,,,,,,,,0.0,0.0,,,,,,,
114,101,I,21.6,,,,,,,,,,,,0.0,0.0,,,,,,,
115,101,I,21.7,,,,,,,,,,,,0.0,0.0,,,,,,,
116,101,I,22,,,,,,,,,,,,0.0,0.0,,,,,,,
117,101,I,23,,,,,,,,,,,,0.0,0.0,,,,,,,
118,101,I,24,,,,,,,,,,,,177190.0,481837.0,,,,,,,
119,101,I,25,,,,,,,,,,,,98359.0,84874.0,,,,,,,
120,101,I,26,,,,,,,,,,,,0.0,0.0,,,,,,,
121,101,I,27,,,,,,,,,,,,78831.0,396963.0,,,,,,,
122,101,I,27.1,,,,,,,,,,,,79195.0,397227.0,,,,,,,
123,101,I,27.2,,,,,,,,,,,,-364.0,-264.0,,,,,,,
124,101,I,3,,,,,,,,,,,,598057.0,1196586.0,,,,,,,
125,101,II,3,,,,,,,,,,,,0.0,0.0,,,,,,,
126,101,II,3.1,,,,,,,,,,,,0.0,0.0,,,,,,,
127,101,II,3.2,,,,,,,,,,,,0.0,0.0,,,,,,,
128,101,II,3.3,,,,,,,,,,,,0.0,0.0,,,,,,,
129,101,II,3.4,,,,,,,,,,,,0.0,0.0,,,,,,,
130,101,II,3.5,,,,,,,,,,,,0.0,0.0,,,,,,,
131,101,II,3.6,,,,,,,,,,,,0.0,0.0,,,,,,,
132,101,I,4,,,,,,,,,,,,-106987.0,-46680.0,,,,,,,
133,101,II,4,,,,,,,,,,,,0.0,0.0,,,,,,,
134,101,I,5,,,,,,,,,,,,491070.0,1149906.0,,,,,,,
135,101,II,5,,,,,,,,,,,,0.0,0.0,,,,,,,
136,101,I,6,,,,,,,,,,,,1115.0,51294.0,,,,,,,
137,101,II,6,,,,,,,,,,,,46548.0,8761.0,,,,,,,
138,101,I,6.1,,,,,,,,,,,,1115.0,51294.0,,,,,,,
