,REGN_GKO,DATE,RESERVES,BALANCE_INCOME,CAPITAL,NET_INCOME,LIABILITIES,NET_ASSETS,LIQUIDITY_NORM,INSIDE_NORM,RISK_NORM,MAX_NORM
1623,3349,2018-07-01,338748539.0,0.0,0.0,,784361.0,-52025264.0,133.51,0.704,,239.176
1624,3349,2018-10-01,269372177.0,0.0,0.0,,445228.0,-4148763735.0,136.3,0.713,,240.434
1625,3349,2019-01-01,311333419.0,0.0,0.0,,437790.0,,214.015,0.614,,216.676
1626,3349,2019-04-01,22642073.0,1029107.0,2569.0,1029107.0,3137518000.0,,157.729,0.631,,232.869
1627,3349,2019-07-01,23705581.0,957187.0,2502.0,957187.0,2829562285.0,,238.144,0.594,,209.667
1628,3349,2019-10-01,24491459.0,1016669.0,2555.0,1016669.0,2933830336.0,-397937256.0,311.5,0.571,,219.973
1629,3349,2020-01-01,24041507.0,993679.0,2453.0,993679.0,3036561412.0,,248.187,0.545,,208.138
1630,3349,2020-04-01,23445811.0,966397.0,3087.0,966397.0,3356556246.0,,143.012,,,231.942
1631,3349,2020-07-01,24217077.0,1380247.0,2775.0,1380247.0,3120571348.0,,188.962,,,243.67
1632,3349,2020-10-01,24960585.0,1304266.0,3164.0,1304266.0,3277171467.0,-1645918070.0,108.067,,,226.907
1633,3349,2021-01-01,26117487.0,1046060.0,2928.0,1046060.0,3605788177.0,-588420098.0,118.753,,,263.6
1634,3349,2021-04-01,28574906.0,1144014.0,3000.0,1144008.0,3647642806.0,-193470241.0,127.228,,,281.114
1635,3349,2021-07-01,32227701.0,-267592770.0,200909783.0,6586174.0,3655013966.0,-57940826.0,152.609,,,283.895
1636,3349,2021-10-01,31351383.0,-267612805.0,210650650.0,7726039.0,3654124356.0,98320996.0,163.249,,,268.01
1637,3349,2023-07-01,9629425.0,-246747656.0,278007829.0,12944464.0,4250337594.0,,149.123,,,
1638,3349,2023-10-01,9609632.0,-232919717.0,283146460.0,29703559.0,4375565659.0,,103.898,,,
1639,3349,2024-01-01,9489367.0,-240270173.0,279173379.0,22353110.0,4432593475.0,182641710.0,96.632,,,
1640,3365,2017-10-01,730847.0,0.0,56107.0,,4757.0,-11080209.0,295.456,0.127,,82.224
1641,3365,2018-01-01,0.0,,,,,,288.062,0.136,,67.01
1642,3365,2018-04-01,0.0,,,,,,362.483,0.134,,62.664
1643,3365,2018-07-01,0.0,,,,,,533.942,0.251,,51.281
1644,3365,2018-10-01,0.0,,,,,,265.749,0.247,,51.818
1645,3365,2019-01-01,0.0,,,,,,209.002,0.193,,39.271
1646,3365,2019-04-01,0.0,,,,,,470.821,0.199,,48.479
1647,3365,2019-07-01,0.0,,,,,,472.639,0.197,,68.3
1648,3365,2019-10-01,0.0,,,,,,545.476,0.209,,74.193
1649,3365,2020-01-01,0.0,,,,,,604.635,0.125,,34.775
1650,3365,2020-04-01,0.0,,,,,,306.015,,,36.625
1651,3365,2020-07-01,0.0,,,,,,407.026,,,36.711
1652,3365,2020-10-01,0.0,,,,,,399.659,,,72.576
1653,3365,2021-01-01,0.0,,,,,,211.586,,,58.371
1654,3365,2021-04-01,0.0,,,,,,302.633,,,52.745
1655,3365,2021-07-01,0.0,,,,,,232.363,,,46.004
1656,3365,2021-10-01,0.0,,,,,,166.044,,,45.425
1657,3365,2023-07-01,0.0,,,,,,81.598,,,
1658,3365,2023-10-01,0.0,,,,,,77.781,,,
1659,3365,2024-01-01,0.0,,,,,,87.357,,,
1660,3368,2017-10-01,41103164.0,0.0,2311558.0,,538243.0,-13430283.0,133.455,1.946,,266.472
1661,3368,2018-01-01,49569292.0,0.0,2311558.0,,520835.0,,109.122,1.763,,260.892
1662,3368,2018-04-01,47509465.0,0.0,2613296.0,,537495.0,,158.9,1.706,,262.879
1663,3368,2018-07-01,49894594.0,0.0,2843296.0,,542025.0,-11874433.0,164.99,1.478,,203.997
1664,3368,2018-10-01,47375526.0,0.0,3634643.0,,1139983.0,-1594083743.0,121.047,0.872,,180.624
1665,3368,2019-01-01,61573771.0,0.0,2843296.0,,709002.0,-1874226873.0,95.216,0.804,,172.782
1666,3368,2019-04-01,4762476.0,2541558.0,-2619100.0,0.0,675836002.0,-187580271.0,112.353,0.777,,140.232
1667,3368,2019-07-01,4189267.0,2541558.0,-2619100.0,0.0,663936985.0,-69246216.0,111.573,0.748,,141.321
1668,3368,2019-10-01,4471769.0,2541558.0,-2619100.0,0.0,645241467.0,-4252956694.0,114.955,0.705,,159.046
1669,3368,2020-01-01,4919946.0,2541558.0,-2619100.0,0.0,641656690.0,,143.836,0.625,,176.747
1670,3368,2020-04-01,4503857.0,2541558.0,-2619100.0,0.0,693214036.0,,130.474,,,167.151
1671,3368,2020-07-01,4541486.0,2541558.0,-2619100.0,0.0,651762431.0,,161.321,,,174.703
1672,3368,2020-10-01,4839594.0,2541558.0,-2619100.0,0.0,706021423.0,,134.115,,,151.254
1673,3368,2021-01-01,4726706.0,2568558.0,0.0,0.0,721240712.0,,109.578,,,157.112
1674,3368,2021-04-01,4525418.0,2568147.0,0.0,0.0,716602658.0,,96.35,,,153.973
1675,3368,2021-07-01,4736602.0,-48550110.0,-32132697.0,1451873.0,727944864.0,,89.901,,,158.852
1676,3368,2021-10-01,4763052.0,-50602196.0,-34201851.0,-955485.0,770683776.0,-88736918.0,131.947,,,192.116
1677,3368,2023-07-01,0.0,,,,,,173.329,,,
1678,3368,2023-10-01,0.0,,,,,,384.348,,,
1679,3368,2024-01-01,0.0,,,,,,299.586,,,
1680,3388,2017-10-01,14739339.0,0.0,966007.0,,299.0,,159.067,1.242,,217.523
1681,3388,2018-01-01,15320783.0,0.0,966007.0,,252.0,,202.323,1.195,,200.558
1682,3388,2018-04-01,15088815.0,0.0,966007.0,,517.0,-196840399.0,132.199,1.15,,199.91
1683,3388,2018-07-01,15310156.0,0.0,966007.0,,647.0,,129.354,0.992,,270.547
1684,3388,2018-10-01,15626164.0,0.0,966007.0,,448.0,-1275946187.0,113.511,0.763,,304.877
1685,3388,2019-01-01,14588523.0,0.0,966007.0,,5926.0,-13980045675.0,106.804,0.682,,216.445
1686,3388,2019-04-01,772939.0,966931.0,0.0,924.0,111903625.0,-334113474.0,120.882,0.619,,195.935
1687,3388,2019-07-01,700303.0,966918.0,0.0,911.0,111871995.0,,92.939,0.492,,189.018
1688,3388,2019-10-01,856868.0,966185.0,0.0,178.0,110494242.0,-61217853.0,149.926,0.497,,164.396
1689,3388,2020-01-01,803552.0,966184.0,0.0,177.0,110633336.0,,106.651,0.508,,179.246
1690,3388,2020-04-01,0.0,,,,,,85.051,,,215.904
1691,3388,2020-07-01,0.0,,,,,,120.787,,,233.399
1692,3388,2020-10-01,0.0,,,,,,95.355,,,269.37
1693,3388,2021-01-01,0.0,,,,,,111.406,,,286.849
1694,3388,2021-04-01,0.0,,,,,,91.46,,,275.715
1695,3388,2021-07-01,0.0,,,,,,101.967,,,296.594
1696,3388,2021-10-01,0.0,,,,,,95.048,,,337.516
1697,3388,2023-07-01,0.0,,,,,,95.93,,,
1698,3388,2023-10-01,0.0,,,,,,90.714,,,
1699,3388,2024-01-01,0.0,,,,,,102.63,,,
1700,3421,2017-10-01,427693.0,0.0,754096.0,,9604.0,,219.753,0.482,,125.146
1701,3421,2018-01-01,363401.0,0.0,754096.0,,25899.0,-26204986881.0,276.342,0.467,,115.332
1702,3421,2018-04-01,299862.0,0.0,754096.0,,19126.0,,151.735,0.447,,147.706
1703,3421,2018-07-01,0.0,,,,,,169.206,0.565,,82.248
1704,3421,2018-10-01,0.0,,,,,,187.358,0.745,,107.043
1705,3421,2019-01-01,0.0,,,,,,220.277,0.756,,82.605
1706,3421,2019-04-01,0.0,,,,,,231.603,0.772,,127.118
1707,3421,2019-07-01,0.0,,,,,,133.282,0.824,,94.173
1708,3421,2019-10-01,0.0,,,,,,352.783,0.682,,70.295
1709,3421,2020-01-01,0.0,,,,,,338.23,0.768,,83.833
1710,3421,2020-04-01,0.0,,,,,,500.417,,,83.759
1711,3421,2020-07-01,0.0,,,,,,410.342,,,87.975
1712,3421,2020-10-01,0.0,,,,,,231.258,,,91.213
1713,3421,2021-01-01,0.0,,,,,,256.456,,,80.033
1714,3421,2021-04-01,0.0,,,,,,191.772,,,80.304
1715,3421,2021-07-01,0.0,,,,,,162.929,,,93.65
1716,3421,2021-10-01,0.0,,,,,,137.692,,,105.613
1717,3421,2023-07-01,0.0,,,,,,137.839,,,
1718,3421,2023-10-01,0.0,,,,,,196.245,,,
1719,3421,2024-01-01,0.0,,,,,,146.879,,,
1720,3431,2017-10-01,189510.0,0.0,58700.0,,57983.0,,205.94,0.028,,255.941
1721,3431,2018-01-01,164889.0,0.0,58700.0,,57983.0,,143.251,0.018,,326.139
1722,3431,2018-04-01,147934.0,0.0,58700.0,,57983.0,,147.29,0.293,,319.842
1723,3431,2018-07-01,123906.0,0.0,58700.0,,58243.0,-1650745388.0,135.303,0.598,,321.079
1724,3431,2018-10-01,113024.0,0.0,58700.0,,57983.0,-596634076.0,65.761,0.022,,423.375
1725,3431,2019-01-01,103716.0,0.0,58700.0,,243.0,-202903740.0,50.146,0.402,,468.185
1726,3431,2019-04-01,0.0,,,,,,64.628,0.643,,509.953
1727,3431,2019-07-01,0.0,,,,,,,,,
1728,3431,2019-10-01,0.0,,,,,,,,,
1729,3431,2020-01-01,0.0,,,,,,,,,
1730,3431,2020-04-01,0.0,,,,,,,,,
1731,3431,2020-07-01,0.0,,,,,,,,,
1732,3431,2020-10-01,0.0,,,,,,,,,
1733,3431,2021-01-01,0.0,,,,,,,,,
1734,3431,2021-04-01,0.0,,,,,,,,,
1735,3431,2021-07-01,0.0,,,,,,,,,
1736,3431,2021-10-01,0.0,,,,,,,,,
1737,3431,2023-07-01,0.0,,,,,,,,,
1738,3431,2023-10-01,0.0,,,,,,,,,
1739,3431,2024-01-01,0.0,,,,,,,,,
1740,3450,2017-10-01,243260.0,0.0,37783.0,,0.0,-133052247.0,94.068,0.012,,149.926
1741,3450,2018-01-01,296941.0,0.0,37783.0,,0.0,,98.142,0.895,,192.052
1742,3450,2018-04-01,286879.0,0.0,37783.0,,22913.0,-281648891.0,57.302,1.516,,279.097
1743,3450,2018-07-01,308287.0,0.0,37783.0,,381.0,-68600228.0,76.37,1.126,,260.035
1744,3450,2018-10-01,367898.0,0.0,37783.0,,43129.0,,115.873,0.86,,150.477
1745,3450,2019-01-01,298972.0,0.0,37783.0,,81658.0,,101.221,0.731,,167.0
1746,3450,2019-04-01,0.0,,,,,,109.246,0.828,,197.824
1747,3450,2019-07-01,0.0,,,,,,92.035,0.755,,278.22
1748,3450,2019-10-01,0.0,,,,,,92.62,0.786,,291.852
1749,3450,2020-01-01,0.0,,,,,,89.288,0.731,,385.206
1750,3450,2020-04-01,0.0,,,,,,85.878,,,425.686
1751,3450,2020-07-01,0.0,,,,,,73.52,,,459.439
1752,3450,2020-10-01,0.0,,,,,,74.002,,,237.435
1753,3450,2021-01-01,0.0,,,,,,94.922,,,265.774
1754,3450,2021-04-01,0.0,,,,,,99.273,,,245.005
1755,3450,2021-07-01,0.0,,,,,,81.049,,,220.508
1756,3450,2021-10-01,0.0,,,,,,63.644,,,268.607
1757,3450,2023-07-01,0.0,,,,,,75.816,,,
1758,3450,2023-10-01,0.0,,,,,,103.885,,,
1759,3450,2024-01-01,0.0,,,,,,144.789,,,
1760,3454,2017-10-01,0.0,,,,,,,0.0,,
1761,3454,2018-01-01,0.0,,900.0,,2032.0,,0.0,0.0,,0.0
1762,3454,2018-04-01,0.0,0.0,900.0,,2015.0,,0.0,0.0,,0.0
1763,3454,2018-07-01,0.0,0.0,900.0,,2023.0,,0.0,0.0,,0.0
1764,3454,2018-10-01,0.0,0.0,900.0,,2005.0,,0.0,0.0,,0.0
1765,3454,2019-01-01,0.0,0.0,900.0,,3375.0,,0.0,0.0,,0.0
1766,3454,2019-04-01,0.0,,,,,,0.0,0.0,,0.0
1767,3454,2019-07-01,0.0,,,,,,0.0,0.0,,0.0
1768,3454,2019-10-01,0.0,,,,,,0.0,0.0,,0.0
1769,3454,2020-01-01,0.0,,,,,,0.0,0.0,,0.0
1770,3454,2020-04-01,0.0,,,,,,0.0,,,0.0
1771,3454,2020-07-01,0.0,,,,,,0.0,,,0.0
1772,3454,2020-10-01,0.0,,,,,,0.0,,,0.0
1773,3454,2021-01-01,0.0,,,,,,0.0,,,0.0
1774,3454,2021-04-01,0.0,,,,,,0.0,,,0.0
1775,3454,2021-07-01,0.0,,,,,,0.0,,,0.0
1776,3454,2021-10-01,0.0,,,,,,0.0,,,0.0
1777,3454,2023-07-01,0.0,,,,,,0.0,,,
1778,3454,2023-10-01,0.0,,,,,,0.0,,,
1779,3454,2024-01-01,0.0,,,,,,0.0,,,
1780,3470,2017-10-01,0.0,,,,,,176.293,0.047,,35.338
1781,3470,2018-01-01,0.0,,,,,,214.175,0.047,,36.932
1782,3470,2018-04-01,0.0,,,,,,179.344,0.048,,43.289
1783,3470,2018-07-01,0.0,,,,,,127.21,0.057,,43.863
1784,3470,2018-10-01,0.0,,,,,,277.099,0.063,,26.438
1785,3470,2019-01-01,0.0,,,,,,250.729,0.031,,27.492
1786,3470,2019-04-01,257971.0,272000.0,0.0,0.0,56420377.0,-238046064.0,274.728,0.034,,55.687
1787,3470,2019-07-01,312392.0,272000.0,0.0,0.0,59902195.0,,214.748,0.026,,55.416
1788,3470,2019-10-01,301074.0,272000.0,0.0,0.0,62841138.0,,172.168,0.066,,37.911
1789,3470,2020-01-01,298103.0,272000.0,0.0,0.0,63023483.0,,196.988,0.061,,21.427
1790,3470,2020-04-01,293175.0,272000.0,0.0,0.0,66151946.0,,218.33,,,17.471
1791,3470,2020-07-01,316756.0,272000.0,0.0,0.0,62688338.0,,263.211,,,23.491
1792,3470,2020-10-01,307760.0,272000.0,0.0,0.0,62956143.0,-27601841186.0,199.212,,,10.311
1793,3470,2021-01-01,336342.0,272000.0,0.0,0.0,61681263.0,,235.684,,,7.611
1794,3470,2021-04-01,290328.0,272000.0,0.0,0.0,59911475.0,,256.11,,,5.764
1795,3470,2021-07-01,264285.0,10000150.0,15713735.0,720817.0,59402415.0,-7735399149.0,173.19,,,0.0
1796,3470,2021-10-01,252851.0,10496489.0,16210074.0,1217156.0,61190111.0,,211.373,,,0.0
1797,3470,2023-07-01,71956.0,11455412.0,17168997.0,586089.0,54535067.0,,200.447,,,
1798,3470,2023-10-01,71956.0,11900168.0,17613753.0,1030846.0,51829445.0,,128.643,,,
1799,3470,2024-01-01,71956.0,12134730.0,17848032.0,1265125.0,51175422.0,-45631646037.0,161.923,,,
1800,3532,2017-10-01,0.0,,,,,,,,,
1801,3532,2018-01-01,0.0,,,,,,,,,
1802,3532,2018-04-01,836.0,,12527.0,,145.0,,,,,
1803,3532,2018-07-01,776.0,,12527.0,,137.0,,,,,
1804,3532,2018-10-01,692.0,0.0,12527.0,,156.0,-181577424.0,,,,
1805,3532,2019-01-01,1611.0,0.0,19527.0,,326.0,-68103551.0,,,,
1806,3532,2019-04-01,4038.0,49527.0,,,72425.0,,,,,
1807,3532,2019-07-01,6010.0,72527.0,,,82337.0,,,,,
1808,3532,2019-10-01,5155.0,72527.0,,,108406.0,,,,,
1809,3532,2020-01-01,7393.0,72527.0,,,233425.0,,,,,
1810,3532,2020-04-01,6029.0,72527.0,,,77779.0,,,,,
1811,3532,2020-07-01,3636.0,72527.0,,,32785.0,,,,,
1812,3532,2020-10-01,1240.0,72527.0,,,61481.0,,,,,
1813,3532,2021-01-01,1386.0,72527.0,,,94033.0,,,,,
1814,3532,2021-04-01,1751.0,72527.0,,,113924.0,,,,,
1815,3532,2021-07-01,1703.0,-116194.0,-25667.0,,262924.0,,,,,
1816,3532,2021-10-01,1467.0,-113063.0,-22536.0,,165053.0,-187582874.0,,,,
1817,3532,2023-07-01,0.0,-125374.0,17853.0,,115348.0,-255167386.0,,,,
1818,3532,2023-10-01,0.0,,,,,,,,,
1819,3532,2024-01-01,0.0,,,,,,,,,
