,REGN_GKO,STR,KORR_P_20190701,KORR_M_20190701,VSEGO20190701,REGN_GKO,STR,KORR_P_20180101,KORR_M_20180101,VSEGO20180101,REGN_GKO,STR,KORR_P_20190101,KORR_M_20190101,VSEGO20190101,REGN_GKO,STR,KORR_P_20180701,KORR_M_20180701,VSEGO20180701,REGN_GKO,STR,KORR_P_20190401,KORR_M_20190401,VSEGO20190401,REGN_GKO,STR,KORR_P_20201001,KORR_M_20201001,VSEGO20201001,REGN_GKO,STR,KORR_P_20171001,KORR_M_20171001,VSEGO20171001,REGN_GKO,STR,KORR_P_20180401,KORR_M_20180401,VSEGO20180401,REGN_GKO,STR,KORR_P_20211001,KORR_M_20211001,VSEGO20211001,REGN_GKO,STR,KORR_P_20200101,KORR_M_20200101,VSEGO20200101,REGN_GKO,STR,KORR_P_20210701,KORR_M_20210701,VSEGO20210701,REGN_GKO,STR,KORR_P_20200701,KORR_M_20200701,VSEGO20200701,REGN_GKO,STR,KORR_P_20210101,KORR_M_20210101,VSEGO20210101,REGN_GKO,STR,KORR_P_20181001,KORR_M_20181001,VSEGO20181001,REGN_GKO,STR,KORR_P_20210401,KORR_M_20210401,VSEGO20210401,REGN_GKO,STR,KORR_P_20191001,KORR_M_20191001,VSEGO20191001,REGN_GKO,STR,KORR_P_20200401,KORR_M_20200401,VSEGO20200401
2935,2590,5.2,0.0,,29590904.0,2816.0,4.1,0.0,,0.0,2738.0,30,,,0.0,2647.0,4.2,0.0,,0.0,2602.0,10,,-3891.0,186705.0,2816.0,31,0.0,,0.0,2879.0,2.1.1,,,842618.0,2647.0,20,0.0,,78211.0,3287.0,12,,-443301.0,4073920.0,2707.0,6,,-38549.0,42865387.0,3269.0,17.3,0.0,,0.0,2766.0,9.1,0.0,,1229375.0,2998.0,7,,-243934.0,16.0,2618.0,18,0.0,,111248058.0,3138.0,5.2,,,0.0,2590.0,7,,-5479140.0,775532.0,2766.0,4,,-918842.0,134394372.0
2936,2590,5.3,0.0,,0.0,2816.0,4.2,0.0,,328258.0,2738.0,31,,,0.0,2647.0,5,0.0,,0.0,2602.0,10.2,,-3891.0,186665.0,2816.0,32,0.0,,38098.0,2879.0,20,,,2656815.0,2647.0,21,0.0,,26101.0,3287.0,13,0.0,,0.0,2707.0,6.1,,-38549.0,42865387.0,3269.0,17.4,0.0,,0.0,2816.0,1,0.0,,1207048.0,2998.0,9,0.0,,2509491.0,2618.0,18.1,0.0,,54399323.0,3138.0,5.3,,,0.0,2590.0,8,203940.0,,203940.0,2766.0,4.1,,-918842.0,134394372.0
2937,2590,6,,-4256.0,10793088.0,2816.0,5,0.0,,0.0,2738.0,32,,,0.0,2647.0,6,,-2964.0,2672526.0,2602.0,11,,,244303.0,2816.0,32.1,0.0,,5037.0,2879.0,21,,,686658.0,2647.0,21.1,0.0,,25884.0,3287.0,14,,-241003370.0,1281743738.0,2707.0,6.1.1,,,3240767.0,3269.0,18,0.0,,0.0,2816.0,10,0.0,,155844.0,2998.0,9.1,0.0,,462034.0,2618.0,19,0.0,,0.0,3138.0,6,,-946890.0,1005338.0,2590.0,9,2050189.0,,16324528.0,2766.0,4.1.1,0.0,,36575625.0
2938,2590,6.1,0.0,,5932122.0,2816.0,6,,-755852.0,34049578.0,2738.0,33,,-53267.0,4597037.0,2647.0,6.1,0.0,,964741.0,2602.0,11.1,,,227007.0,2816.0,32.2,0.0,,0.0,2879.0,21.1,,,682962.0,2647.0,21.2,0.0,,0.0,3287.0,15,,-112304416.0,1237001300.0,2707.0,7,,-1498802.0,0.0,3269.0,19,,-2499.0,252150.0,2816.0,10.1,0.0,,0.0,3016.0,1,0.0,,61108.0,2618.0,19.1,0.0,,0.0,3138.0,6.1,,-946890.0,1004999.0,2590.0,9.1,2566242.0,,9955158.0,2766.0,4.1.2,,-918842.0,97818747.0
2939,2590,6.1.1,0.0,,0.0,2816.0,6.1,0.0,,20237485.0,2738.0,33.1,,-4374.0,1665446.0,2647.0,6.2,,-2964.0,1707785.0,2602.0,12,,-129815.0,526118.0,2816.0,33,,-241923.0,3107733.0,2879.0,23,,,1167888.0,2647.0,21.3,0.0,,0.0,3287.0,15.1,0.0,,0.0,2707.0,9,,-1815.0,1961629.0,3269.0,19.1,0.0,,0.0,2816.0,10.2,0.0,,155844.0,3016.0,10,0.0,,612.0,2618.0,19.2,0.0,,0.0,3138.0,6.1.1,,,0.0,2602.0,1,,-31528.0,1229896.0,2766.0,4.2,0.0,,0.0
2940,2590,6.2,0.0,,3436699.0,2816.0,6.2,,-755852.0,13812093.0,2738.0,34,,,8478.0,2647.0,7,,-490.0,1.0,2602.0,13,,,70062.0,2816.0,33.1,,-151862.0,287732.0,2879.0,24,,,70895.0,2647.0,21.4,0.0,,0.0,3287.0,15.2,0.0,,0.0,2738.0,1,0.0,,219776.0,3269.0,2,0.0,,434546.0,2816.0,10.3,0.0,,0.0,3016.0,10.1,0.0,,0.0,2618.0,2,0.0,,3819869.0,3138.0,6.2,,,0.0,2602.0,10,,-4066.0,183919.0,2766.0,5,0.0,,8523560.0
2941,2590,6.2.1,0.0,,579043.0,2816.0,7,,-1485.0,11556300.0,2738.0,34.1,,,0.0,2647.0,8,0.0,,0.0,2602.0,14,,-724880.0,26703088.0,2816.0,34,0.0,,0.0,2879.0,25,,-246.0,93919532.0,2647.0,22,0.0,,0.0,3287.0,15.3,,-109468005.0,45322543.0,2738.0,10,0.0,,12600.0,3269.0,2.1,0.0,,434546.0,2816.0,11,0.0,,226018.0,3016.0,10.2,0.0,,612.0,2618.0,2.1,0.0,,3819869.0,3138.0,6.2.1,,,0.0,2602.0,10.2,,-4066.0,183879.0,2766.0,5.1,0.0,,8522827.0
2942,2590,6.3,0.0,,0.0,2816.0,8,0.0,,0.0,2738.0,35,134900.0,,134900.0,2647.0,9,0.0,,194278.0,2602.0,15,,-298042.0,23057986.0,2816.0,35,,-243408.0,4118675.0,2879.0,26,,-4759.0,807000.0,2647.0,23,0.0,,42205.0,3287.0,15.4,,-297434.0,969145229.0,2738.0,10.2,0.0,,12600.0,3269.0,2.1.1,0.0,,91084.0,2816.0,11.1,0.0,,221340.0,3016.0,10.3,0.0,,0.0,2618.0,2.1.1,0.0,,718141.0,3138.0,6.3,,,0.0,2602.0,11,,,209307.0,2766.0,5.1.1,0.0,,0.0
2943,2590,7,,-5499302.0,310474.0,2816.0,9,0.0,,194225.0,2738.0,36,,-458367.0,5713700.0,2673.0,1,0.0,,1755646.0,2602.0,15.2,,,166399.0,2816.0,4,,-1063882.0,51734080.0,2879.0,26.1,,-4759.0,807000.0,2647.0,23.1,0.0,,,3287.0,15.5,0.0,,141741912.0,2738.0,11,0.0,,384251.0,3269.0,20,0.0,,18335.0,2816.0,11.1.1,0.0,,0.0,3016.0,11,0.0,,184663.0,2618.0,20,0.0,,46030.0,3138.0,7,,,0.0,2602.0,11.1,,,209247.0,2766.0,5.2,0.0,,733.0
2944,2590,8,203946.0,,203946.0,2879.0,1,,,5202917.0,2738.0,4,,,0.0,2673.0,10,0.0,,6773782.0,2602.0,15.3,,-253383.0,376227.0,2816.0,4.1,,-1063882.0,51734080.0,2879.0,27,,,4193400.0,2647.0,23.2,0.0,,0.0,3287.0,15.6,,-2538977.0,80791616.0,2738.0,11.1,0.0,,382700.0,3269.0,21,,-13988.0,12607961.0,2816.0,11.1.2,0.0,,194037.0,3016.0,11.1,0.0,,27308.0,2618.0,21,0.0,,0.0,3138.0,9,,,168605.0,2602.0,11.1.1,,,206787.0,2766.0,5.3,0.0,,0.0
2945,2590,9,2050179.0,,14773783.0,2879.0,10,,,3144390.0,2738.0,4.1,,,0.0,2673.0,10.1,0.0,,0.0,2602.0,15.4,,-44659.0,8553841.0,2816.0,4.1.1,0.0,,31816588.0,2879.0,29,,,484623.0,2647.0,24,0.0,,1951.0,3287.0,16,0.0,,16846.0,2738.0,11.1.1,0.0,,382700.0,3269.0,22,,-34600.0,2624655.0,2816.0,12,,-27504.0,282652.0,3016.0,11.1.1,0.0,,27308.0,2618.0,21.1,0.0,,0.0,3138.0,9.1,,,0.0,2602.0,11.1.2,,,362.0,2766.0,6,0.0,,782918.0
2946,2590,9.1,2050242.0,,11377339.0,2879.0,11,,,13963.0,2738.0,4.2,,,0.0,2673.0,11,0.0,,1423964.0,2602.0,15.5,,,13599664.0,2816.0,4.1.2,,-1063882.0,19917492.0,2879.0,3,,-246.0,2442105.0,2647.0,25,,-3870.0,4038381.0,3287.0,16.1,0.0,,0.0,2738.0,12,0.0,,2041310.0,3269.0,22.1,,-34600.0,2422183.0,2816.0,13,0.0,,0.0,3016.0,11.1.2,0.0,,0.0,2618.0,21.2,0.0,,0.0,3251.0,1,,,21694504.0,2602.0,12,,-76479.0,324450.0,2766.0,6.1,0.0,,0.0
2947,2602,1,,-33216.0,1391934.0,2879.0,11.2,,,13963.0,2738.0,5,,,0.0,2673.0,11.1,0.0,,0.0,2602.0,17,,,1017.0,2816.0,4.2,0.0,,0.0,2879.0,30,,,672250.0,2647.0,26,,-62512.0,411462.0,3287.0,16.2,0.0,,0.0,2738.0,13,0.0,,185770.0,3269.0,22.2,0.0,,0.0,2816.0,14,,-1154579.0,59047308.0,3016.0,12,0.0,,54975.0,2618.0,21.3,0.0,,0.0,3251.0,10,,,3209681.0,2602.0,13,,,67197.0,2766.0,6.1.1,0.0,,0.0
2948,2602,10,,-8307.0,187014.0,2879.0,12,,,93561.0,2738.0,6,,-576328.0,6787625.0,2673.0,11.2,0.0,,1423964.0,2602.0,17.1,,,1017.0,2816.0,5,0.0,,3407041.0,2879.0,33,48.0,,14624186.0,2647.0,26.1,,-62512.0,211462.0,3287.0,16.3,0.0,,0.0,2738.0,14,,-519550.0,37363131.0,3269.0,23,0.0,,0.0,2816.0,15,,-937376.0,54214107.0,3016.0,13,0.0,,454.0,2618.0,21.4,0.0,,0.0,3251.0,10.1,,,0.0,2602.0,14,,-628145.0,27126154.0,2766.0,6.2,0.0,,0.0
2949,2602,10.2,,-8307.0,187014.0,2879.0,12.1,,,92682.0,2738.0,6.1,,,2539154.0,2673.0,11.3,0.0,,0.0,2602.0,19,,-52632.0,826046.0,2816.0,5.1,0.0,,3407041.0,2879.0,33.1,,,782039.0,2647.0,26.2,0.0,,0.0,3287.0,16.4,0.0,,0.0,2738.0,15,,-2198.0,25131805.0,3269.0,24,0.0,,0.0,2816.0,15.1,0.0,,0.0,3016.0,14,,-1457018.0,29135801.0,2618.0,22,0.0,,0.0,3251.0,10.2,,,3209681.0,2602.0,15,,-276211.0,23486467.0,2766.0,6.2.1,0.0,,0.0
2950,2602,11,,,217236.0,2879.0,13,,,947754.0,2738.0,6.2,,-576328.0,4248471.0,2673.0,12,0.0,,477045.0,2602.0,2,,,883071.0,2816.0,5.1.1,0.0,,0.0,2879.0,36,,-4711.0,20781459.0,2647.0,27,0.0,,57305.0,3287.0,16.5,0.0,,16846.0,2738.0,15.3,0.0,,11930749.0,3269.0,25,0.0,,-21400.0,2816.0,15.2,0.0,,76916.0,3016.0,15,,-906018.0,8536203.0,2618.0,23,,-29023.0,1316755.0,3251.0,10.3,,,0.0,2602.0,15.2,,,161972.0,2766.0,6.3,0.0,,0.0
2951,2602,11.1,,,208450.0,2879.0,14,,,41229.0,2738.0,7,,-510.0,9906977.0,2673.0,12.1,0.0,,361544.0,2602.0,2.1,,,555053.0,2816.0,5.2,0.0,,0.0,2879.0,4,,,29286378.0,2647.0,28,0.0,,0.0,3287.0,16.6,0.0,,0.0,2738.0,15.4,,-1689.0,9428251.0,3269.0,26,0.0,,22288.0,2816.0,15.3,,-906126.0,2510961.0,3016.0,15.1,0.0,,0.0,2618.0,23.1,0.0,,0.0,3251.0,11,,,17127191.0,2602.0,15.3,,-244679.0,372659.0,2766.0,7,0.0,,5009.0
2952,2602,11.1.1,,,208450.0,2879.0,15,,-5012.0,117623196.0,2738.0,8,,-320029.0,0.0,2673.0,13,,-5268.0,12150738.0,2602.0,2.1.1,,,328018.0,2816.0,5.3,0.0,,0.0,2879.0,5,,,792638.0,2647.0,29,0.0,,0.0,3287.0,17,0.0,,276257.0,2738.0,15.5,0.0,,2518014.0,3269.0,27,0.0,,0.0,2816.0,15.4,,-31250.0,29844636.0,3016.0,15.2,0.0,,0.0,2618.0,23.2,0.0,,0.0,3251.0,11.1,,,16923981.0,2602.0,15.4,,-31532.0,5644822.0,2766.0,9,0.0,,4420327.0
2953,2602,12,,-80450.0,593981.0,2879.0,17,,,824570.0,2738.0,8.1,,,0.0,2673.0,14,0.0,,0.0,2602.0,20,,,52726.0,2816.0,6,0.0,,171303.0,2879.0,6,,,67343865.0,2647.0,3,,-286.0,321955.0,3287.0,17.1,0.0,,173415.0,2738.0,15.6,,-509.0,1254791.0,3269.0,28,0.0,,0.0,2816.0,15.5,0.0,,20493766.0,3016.0,15.3,0.0,,8214370.0,2618.0,24,0.0,,655155.0,3251.0,11.1.1,,,16738874.0,2602.0,15.5,,,17203247.0,2766.0,9.1,0.0,,0.0
2954,2602,13,,,75739.0,2879.0,18,,-301.0,89037343.0,2738.0,9,,,3134658.0,2673.0,15,,-338548.0,294821974.0,2602.0,21,,-350674.0,23937775.0,2816.0,6.1,0.0,,0.0,2879.0,6.1,,,27825696.0,2647.0,30,0.0,,36802.0,3287.0,17.2,0.0,,0.0,2738.0,16,0.0,,2550149.0,3269.0,29,0.0,,0.0,2816.0,15.6,0.0,,1287828.0,3016.0,15.4,,-906018.0,109648.0,2618.0,25,,-249593.0,157134278.0,3251.0,11.1.2,,,185107.0,2602.0,15.6,,,103767.0,2816.0,1,0.0,,1297380.0
2955,2602,14,,-750481.0,29083406.0,2879.0,18.1,,,46440365.0,2816.0,1,0.0,,1687119.0,2673.0,16,0.0,,0.0,2602.0,22,,-322528.0,3208084.0,2816.0,6.1.1,0.0,,0.0,2879.0,6.2,,,39518169.0,2647.0,31,0.0,,0.0,3287.0,17.3,0.0,,0.0,2738.0,16.3,0.0,,2550149.0,3269.0,3,0.0,,164893.0,2816.0,16,0.0,,0.0,3016.0,15.5,0.0,,211243.0,2618.0,26,,-100000.0,5579795.0,3251.0,12,,,76005738.0,2602.0,17,,,6864.0,2816.0,10,0.0,,144358.0
2956,2602,15,,-414007.0,25275431.0,2879.0,19,,,2298612.0,2816.0,10,,-39030.0,2196566.0,2673.0,16.1,0.0,,0.0,2602.0,22.1,,-322528.0,3208084.0,2816.0,6.2,0.0,,171303.0,2879.0,7,,,2524201.0,2647.0,32,0.0,,0.0,3287.0,17.4,0.0,,0.0,2738.0,17,0.0,,5.0,3269.0,30,0.0,,0.0,2816.0,16.1,0.0,,0.0,3016.0,15.6,0.0,,942.0,2618.0,26.1,,-100000.0,5579795.0,3251.0,13,,,1044545.0,2602.0,17.1,,,6864.0,2816.0,10.1,0.0,,0.0
2957,2602,15.2,,,164506.0,2879.0,2,,,2439819.0,2816.0,10.1,0.0,,0.0,2673.0,17,,-43000.0,100783.0,2602.0,24,,,53560.0,2816.0,6.2.1,0.0,,0.0,2879.0,8,,-4711.0,201.0,2647.0,33,4636.0,,122845.0,3287.0,18,0.0,,0.0,2738.0,19,0.0,,2057938.0,3269.0,31,,-390.0,80138.0,2816.0,16.2,0.0,,0.0,3016.0,16,0.0,,0.0,2618.0,26.2,0.0,,0.0,3251.0,14,,,3128824353.0,2602.0,19,,-5932.0,637696.0,2816.0,10.2,0.0,,144358.0
2958,2602,15.3,,-373399.0,372392.0,2879.0,2.1,,,2439819.0,2816.0,11,0.0,,111482.0,2673.0,18,,-90946.0,227900090.0,2602.0,25,,,8040.0,2816.0,6.3,0.0,,0.0,2884.0,1,,,19721.0,2647.0,33.1,2312.0,,33500.0,3287.0,19,,-362341.0,3608559.0,2738.0,19.1,0.0,,9270.0,3269.0,31.1,0.0,,1584.0,2816.0,16.3,0.0,,0.0,3016.0,16.1,0.0,,0.0,2618.0,27,,-2300000.0,1455576.0,3251.0,15,,,2806494001.0,2602.0,2,,,951477.0,2816.0,10.3,0.0,,0.0
2959,2602,15.4,,-40608.0,7566902.0,2879.0,2.1.1,,,817262.0,2816.0,11.1,0.0,,0.0,2673.0,18.1,0.0,,191075523.0,2602.0,27,,,216658.0,2816.0,7,,-1485.0,77902.0,2884.0,10,,,211260.0,2647.0,34,,-2440.0,7680.0,3287.0,19.1,0.0,,0.0,2738.0,2,0.0,,652253.0,3269.0,31.2,0.0,,0.0,2816.0,16.4,0.0,,0.0,3016.0,16.2,0.0,,0.0,2618.0,28,0.0,,0.0,3251.0,15.1,,,0.0,2602.0,2.1,,,638701.0,2816.0,11,0.0,,216673.0
2960,2602,15.5,,,17010527.0,2879.0,20,,,2324496.0,2816.0,11.2,0.0,,0.0,2673.0,19,0.0,,20552.0,2602.0,3,,,300460.0,2816.0,9,,-68809.0,1400414.0,2884.0,12,,,1243.0,2647.0,34.1,0.0,,0.0,3287.0,2,0.0,,12565895.0,2738.0,2.1,0.0,,652253.0,3269.0,32,,-5419.0,602699.0,2816.0,17,0.0,,132075.0,3016.0,16.3,0.0,,0.0,2618.0,29,4775.0,,-259176.0,3251.0,15.2,,,32769462.0,2602.0,2.1.1,,,312776.0,2816.0,11.1,0.0,,216673.0
2961,2602,15.6,,,161104.0,2879.0,21,,,700842.0,2816.0,11.3,0.0,,0.0,2673.0,19.1,0.0,,20552.0,2602.0,32,,,263522.0,2816.0,9.1,0.0,,0.0,2884.0,13,,,8165.0,2647.0,35,136.0,,136.0,3287.0,2.1,0.0,,12565895.0,2738.0,2.1.1,0.0,,81448.0,3269.0,32.1,,-4229.0,42770.0,2816.0,17.1,0.0,,126191.0,3016.0,16.4,0.0,,0.0,2618.0,3,,-218364.0,2690989.0,3251.0,15.3,,,225850843.0,2602.0,20,,,71548.0,2816.0,11.1.1,0.0,,84691.0
2962,2602,17,,,1451.0,2879.0,21.1,,,686392.0,2816.0,12,0.0,,259381.0,2673.0,19.2,0.0,,0.0,2602.0,32.1,,,772.0,2879.0,1,,,5040820.0,2884.0,15,,,1197887.0,2647.0,36,,-60180.0,636230.0,3287.0,2.1.1,0.0,,10093215.0,2738.0,20,0.0,,260347.0,3269.0,33,23006.0,,23006.0,2816.0,17.2,0.0,,0.0,3016.0,17,0.0,,20.0,2618.0,30,,-38.0,-35.0,3251.0,15.4,,,1955372904.0,2602.0,21,,-282143.0,24202575.0,2816.0,11.1.2,0.0,,105464.0
2963,2602,17.1,,,1451.0,2879.0,23,,,1127752.0,2816.0,12.1,0.0,,259381.0,2673.0,2,0.0,,10060343.0,2602.0,32.2,,,262750.0,2879.0,10,,,37600.0,2884.0,17,,,30000.0,2647.0,4,0.0,,103109.0,3287.0,20,0.0,,2796873.0,2738.0,21,,-2198.0,30000244.0,3269.0,34,,-17403.0,3331386.0,2816.0,17.3,0.0,,0.0,3016.0,17.1,0.0,,20.0,2618.0,31,0.0,,0.0,3251.0,15.5,,,512800340.0,2602.0,22,,-322528.0,3208084.0,2816.0,12,,-17783.0,262434.0
2964,2602,19,,-10733.0,935196.0,2879.0,24,,,88917.0,2816.0,13,,-11054.0,391364.0,2673.0,2.1,0.0,,10060343.0,2602.0,33,,-51678.0,-877799.0,2879.0,10.2,,,37600.0,2884.0,18,,,605092.0,2647.0,4.1,0.0,,0.0,3287.0,21,,-112666757.0,1243699835.0,2738.0,22,,-540000.0,500032.0,3269.0,4,0.0,,11252988.0,2816.0,17.4,0.0,,0.0,3016.0,17.2,0.0,,0.0,2618.0,32,0.0,,0.0,3251.0,15.6,,,79700452.0,2602.0,22.1,,-322528.0,3208084.0,2816.0,13,0.0,,0.0
2965,2602,2,,,829299.0,2879.0,25,,-301.0,96402532.0,2816.0,14,0.0,,0.0,2673.0,2.1.1,0.0,,1949724.0,2602.0,33.1,44727.0,,-277326.0,2879.0,11,,,46949.0,2884.0,18.1,,,369098.0,2647.0,4.2,0.0,,0.0,3287.0,22,,-310000.0,10844550.0,2738.0,22.1,,-540000.0,500032.0,3269.0,4.1,0.0,,11252988.0,2816.0,18,0.0,,0.0,3016.0,17.3,0.0,,0.0,2618.0,33,2280255.0,,-79615.0,3251.0,16,,,5857689.0,2602.0,24,,,53560.0,2816.0,14,,-1221851.0,55640067.0
2966,2602,2.1,,,520313.0,2879.0,26,,-4759.0,807000.0,2816.0,15,,-887181.0,53908720.0,2673.0,20,0.0,,7449153.0,2602.0,34,,,368.0,2879.0,11.1,,,378.0,2884.0,2,,,16425.0,2647.0,5,0.0,,0.0,3287.0,22.1,,-310000.0,10844550.0,2738.0,23,0.0,,293444.0,3269.0,4.1.1,0.0,,1155051.0,2816.0,19,,-8157.0,602783.0,3016.0,17.4,0.0,,0.0,2618.0,33.1,55505.0,,-1701661.0,3251.0,16.1,,,0.0,2602.0,25,,,-1298.0,2816.0,15,,-943418.0,51007908.0
2967,2602,2.1.1,,,308986.0,2879.0,26.1,,-4759.0,807000.0,2816.0,16,0.0,,0.0,2673.0,21,0.0,,35606.0,2602.0,35,,-374206.0,2765313.0,2879.0,11.1.1,,,378.0,2884.0,2.1,,,16425.0,2647.0,6,,-3548.0,2699511.0,3287.0,22.2,0.0,,0.0,2738.0,25,0.0,,353955.0,3269.0,4.1.2,0.0,,10097937.0,2816.0,19.1,0.0,,0.0,3016.0,18,0.0,,0.0,2618.0,34,,-54547.0,3704569.0,3251.0,16.2,,,0.0,2602.0,27,,,216530.0,2816.0,15.1,0.0,,0.0
2968,2602,20,,,74857.0,2879.0,27,,,4193400.0,2816.0,16.1,0.0,,0.0,2673.0,21.1,0.0,,1.0,2602.0,4,,-245250.0,20941668.0,2879.0,12,,,1339696.0,2884.0,2.1.1,,,8310.0,2647.0,6.1,0.0,,970436.0,3287.0,23,0.0,,79975844.0,2738.0,3,,-1689.0,76234.0,3269.0,4.2,0.0,,0.0,2816.0,2,0.0,,2638002.0,3016.0,19,0.0,,1494830.0,2618.0,34.1,0.0,,0.0,3251.0,16.3,,,0.0,2602.0,3,,,410078.0,2816.0,15.2,0.0,,85363.0
2969,2602,21,,-424740.0,26286935.0,2879.0,29,,,604933.0,2816.0,17,,-725745.0,42551.0,2673.0,21.2,0.0,,0.0,2602.0,4.1,,-245250.0,20941668.0,2879.0,13,,,1880034.0,2884.0,20,,,15000.0,2647.0,6.2,,-3548.0,1729075.0,3287.0,24,0.0,,0.0,2738.0,32,0.0,,8478.0,3269.0,5,0.0,,2823274.0,2816.0,2.1,0.0,,2638002.0,3016.0,19.1,0.0,,0.0,2618.0,35,0.0,,0.0,3251.0,16.4,,,0.0,2602.0,32,,,266101.0,2816.0,15.3,,-900100.0,234037.0
2970,2602,22,,-322528.0,3208084.0,2879.0,3,,-301.0,2393716.0,2816.0,18,,-20401.0,48988953.0,2673.0,21.3,0.0,,0.0,2602.0,4.1.1,,,4201630.0,2879.0,14,,-5713.0,123069910.0,2884.0,21,,,14659.0,2647.0,7,,-58152.0,5.0,3287.0,25,0.0,,-434655.0,2738.0,32.2,0.0,,8478.0,3269.0,5.1,0.0,,2810860.0,2816.0,2.1.1,0.0,,426117.0,3016.0,2,0.0,,800809.0,2618.0,36,,-169555.0,10401114.0,3251.0,17,,,4994051.0,2602.0,32.1,,,1295.0,2816.0,15.4,,-43318.0,30366051.0
2971,2602,22.1,,-322528.0,3208084.0,2879.0,30,,,840141.0,2816.0,18.1,0.0,,19910758.0,2673.0,21.4,0.0,,0.0,2602.0,4.1.2,,-245250.0,16740038.0,2879.0,15,,-954.0,93416954.0,2884.0,21.3,,,12817.0,2647.0,8,0.0,,0.0,3287.0,26,0.0,,613122.0,2738.0,33,,-112252.0,6072078.0,3269.0,5.1.1,0.0,,0.0,2816.0,20,,-48.0,83507.0,3016.0,2.1,0.0,,800809.0,2618.0,4,0.0,,1048.0,3251.0,17.1,,,4994051.0,2602.0,32.2,,,264806.0,2816.0,15.5,0.0,,19065834.0
2972,2602,24,,,53560.0,2879.0,33,48.0,,14775190.0,2816.0,19,0.0,,0.0,2673.0,22,0.0,,0.0,2602.0,5,,,269685.0,2879.0,15.3,,,3613.0,2884.0,23,,,4466.0,2647.0,9,0.0,,258486.0,3287.0,27,0.0,,0.0,2738.0,33.1,,-78119.0,1306642.0,3269.0,5.2,0.0,,1420.0,2816.0,21,,-945581.0,55032472.0,3016.0,2.1.1,0.0,,156702.0,2618.0,4.1,0.0,,0.0,3251.0,17.2,,,0.0,2602.0,33,,-23474.0,-712646.0,2816.0,15.6,0.0,,1256623.0
2973,2602,25,,,-9013.0,2879.0,33.1,,,933043.0,2816.0,19.1,0.0,,0.0,2673.0,23,,-341.0,3638504.0,2602.0,5.1,,,194470.0,2879.0,15.4,,-954.0,43949340.0,2884.0,24,,,1546.0,2673.0,1,0.0,,871312.0,3287.0,28,0.0,,0.0,2738.0,34,134900.0,,134900.0,3269.0,5.3,0.0,,10994.0,2816.0,22,,-1485.0,661230.0,3016.0,20,0.0,,14296.0,2618.0,4.2,0.0,,0.0,3251.0,17.3,,,0.0,2602.0,33.1,73002.0,,-134607.0,2816.0,16,0.0,,0.0
2974,2602,27,,,216530.0,2879.0,36,,-4711.0,21220664.0,2816.0,19.2,0.0,,0.0,2673.0,23.1,0.0,,769.0,2602.0,5.2,,,75215.0,2879.0,15.5,,,44270202.0,2884.0,25,,,670763.0,2673.0,10,0.0,,6075512.0,3287.0,29,0.0,,0.0,2738.0,35,,-517352.0,7362887.0,3269.0,6,0.0,,0.0,2816.0,22.1,,-1485.0,656430.0,3016.0,21,,-906018.0,10045349.0,2618.0,5,0.0,,0.0,3251.0,17.4,,,0.0,2602.0,34,,,368.0,2816.0,16.1,0.0,,0.0
2975,2602,3,,,302812.0,2879.0,4,,,21062943.0,2816.0,2,0.0,,2287120.0,2673.0,23.2,0.0,,0.0,2602.0,6,,,257985.0,2879.0,15.6,,,5193799.0,2884.0,26,,,437210.0,2673.0,10.1,0.0,,0.0,3287.0,3,,-452438.0,181609723.0,2738.0,4,,-108850.0,13851081.0,3269.0,6.1,0.0,,0.0,2816.0,22.2,0.0,,4800.0,3016.0,22,,-580000.0,1010900.0,2618.0,6,24000.0,,79022974.0,3251.0,18,,,0.0,2602.0,35,,-346002.0,2923579.0,2816.0,16.2,0.0,,0.0
2976,2602,32,,,264041.0,2879.0,5,,,774101.0,2816.0,2.1,0.0,,2287120.0,2673.0,24,0.0,,2655390.0,2602.0,6.2,,,257985.0,2879.0,16,,,1216682.0,2884.0,26.1,,,348013.0,2673.0,11,0.0,,1150969.0,3287.0,30,0.0,,0.0,2738.0,4.1,,-108850.0,11318230.0,3269.0,6.1.1,0.0,,0.0,2816.0,23,0.0,,0.0,3016.0,22.1,,-580000.0,1010900.0,2618.0,6.1,0.0,,35821.0,3251.0,19,,,30337819.0,2602.0,4,,-210513.0,21128986.0,2816.0,16.3,0.0,,0.0
2977,2602,32.1,,,826.0,2879.0,6,,,78829954.0,2816.0,2.1.1,0.0,,461743.0,2673.0,25,,-134287.0,241800078.0,2602.0,7,,-313057.0,160042.0,2879.0,16.1,,,857032.0,2884.0,3,,,11877.0,2673.0,11.1,0.0,,0.0,3287.0,31,0.0,,2942508.0,2738.0,4.1.1,0.0,,4903442.0,3269.0,6.2,0.0,,0.0,2816.0,24,0.0,,0.0,3016.0,22.2,0.0,,0.0,2618.0,6.2,24000.0,,78987153.0,3251.0,19.1,,,0.0,2602.0,4.1,,-210513.0,21128986.0,2816.0,16.4,0.0,,0.0
